burial,description,plot,url,birthdate,deathdate,name
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Republic of Texas Figure. Born in Fredericksburg, Virginia, he was in the medical drug business when he moved to New Orleans and volunteered for the New Orleans Grays in 1835. He arrived with a company of the New Orleans Grays at Velasco, Texas, in October 1835, was elected 1st Lieutenant and after arrival at Bexar on November 8, 1835, was elected Captain of his company and raised volunteers. At the Siege of Bexar, he led a party that captured the post house on the main plaza, forcing the Mexican capitulation to  surrender. Shortly after the arrival of Sam Houston, Cooke offered his services to the Texas Army and was sent with his company to Refugio to join with Colonel James Fannin's troops. Ordered to proceed to the Rio Grande, he received a letter from Colonel William Grant to go to Goliad, where he joined General Houston's staff. He assisted Houston in organizing the troops and at the Battle of San Jacinto March 13, 1836, he  served as Houston's chief of staff with the rank of Major. After the battle he was in charge of the guard of the prisoners which included General Antonio Lopez de Santa Anna. After the Texas Revolution, he was appointed stock commissioner in Houston's first administration and received a commission as Quartermaster General of the Texas Republic in 1838. On September 2, 1844, he was elected as a representative from Bexar County to the House of the Ninth Congress and served one term as chairman of the Committee on Military Affairs. In April 1846, he was appointed the first Adjutant General of the State of Texas by Governor James Henderson and served in office until his death from tuberculosis. (bio by:  John ""J-Cat"" Griffith) ","Plot: Republic Hill Section 1 Row S Plot 7 GPS (lat/lon):  30.1592, -97.43642 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18183&page=gr,"Mar. 28,  1808 Fredericksburg Fredericksburg City Virginia, USA ","Dec. 21,  1847 Austin Travis County Texas, USA ",William Cooke
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Texas Governor, Secretary of the Navy, Secretary of the Treasury. He is mostly remembered for being in the car when President John F. Kennedy was assassinated in Dallas, Texas on November 22, 1963, and for being wounded in the attack. Born on a farm near Floresville, Texas, one of eight children, he graduated with a Bachelor of Laws Degree from the University of Texas (at Austin) Law School, and during World War II, served as a fighter aircraft director on Navy aircraft carriers, earning the rank of Navy Lieutenant Commander.  Aboard the ""USS Essex"", he once endured 52 consecutive hours of Japanese kamikaze attacks in April 1945.  At the end of the war, he left the Navy, and from 1946 to 1949, he was a radio station manager in Austin, Texas for station KVET.  During the 1950s, he was the chief attorney for a Texas Oil Company.  In 1961, President John F. Kennedy named him Secretary of the Navy, a post that he held for eleven months, when he resigned to seek the Governorship of Texas.  Elected Governor in 1963 on the Democratic Party ticket, he remained as governor until 1969, all the while managing Lyndon B. Johnson's election strategies.  That year, President Richard M. Nixon, a Republican, named him as an advisor, and in 1971, Nixon appointed him as Secretary of the Treasury, the first Democrat to serve on a Republican President's Cabinet.  In 1973, he switched political parties, becoming a Republican, and ran unsuccessfully for the 1980 Republican Presidential Nomination.  In July 1974, Connally was indicted for accepting a bribe, charged with accepting $10,000 from milk producers while as Secretary of the Treasury, in return for recommending an increase in federal price supports for milk.  Tried on these charges, he was found innocent in April 1975.  After losing the 1980 presidential nomination, he dropped out of politics, and returned to work in the law firm of Vinson and Elkins.  In 1982, he went into the business of real estate development with his former political partner, Ben Barnes, but the business eventually went bankrupt.  Becoming appointed to the boards of such corporations as Kaiser Aluminum, Pan American Airways, Greyhound Corporation, the Ford Motor Company, Superior Oil Company, and other corporations, he continued to make a good living until his death from pulmonary fibrosis in 1993. (bio by:  Kit and Morgan Benson) Family links: Parents:  John Bowden Connally (1887 - 1950)  Lela  Wright  Connally (1889 - 1980) Spouse:  Idanell  Brill  Connally (1919 - 2006) Children:  Kathleen  Connally  Hale (1943 - 1959) Siblings:  Stanford W Connally (1911 - 1999)  Carmen  Connally  Hicks (1914 - 1998)  John Bowden Connally (1917 - 1993)  Merrill L. Connally (1921 - 2001)  Wayne Wright Connally (1923 - 2000) Calculated relationship ","Plot: Republic Hill, Section 2, Row P, Number 9 GPS (lat/lon):  30.26558, -97.72721 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=4122&page=gr,"Feb. 27,  1917 Floresville Wilson County Texas, USA ","Jun. 15,  1993 Houston Harris County Texas, USA ","John Bowden Connally, Jr"
"Burial: Texas State Cemetery Austin Travis County Texas, USA *Cenotaph  ","Texas State Representative, State Senator. The brother of  former Governor and United States Treasury Secretary  John Bowden Connally, Jr. , and  Merrill Lee Connally, Sr. , a noted actor and former county judge. Born in Wilson County, Texas, to a tenant farmer and his wife,  he attended schools in Floresville and San Antonio, and attended the University of Texas in Austin. He joined the United States Army Air Corps (now the United States Air Force) at the start of World War II. After the war, Connally returned to the ranch before he followed his brother's footsteps into politics.  He was elected to the Texas House of Representatives in 1964, and won a seat in the State Senate two years later, where he represented Senate District 21 from the 59th through the 62nd Texas Legislatures, a position he held until January 1973. He was also honored by his peers as ""Governor for a Day"" in October 1971. He left a legacy which includes creating the first upper-level higher education institution in Laredo in 1970, which was the first step towards establishing Texas A &amp; M International University in 1993. The Texas State Senate introduced a resolution on March 19, 2001, on what would have been Connally's 78th birthday, to recognize his public service. After leaving the legislature, Connally spent the remainder of his life working on his family ranch, until he moved to Cody, Wyoming to be closer to his children. He died in Wyoming, and his ashes were scattered on the family land in Floresville,  Wilson County,  Texas. The marker at Texas State Cemetery was erected by his friends and is a cenotaph. (bio by:  H M G) Family links: Parents:  John Bowden Connally (1887 - 1950)  Lela  Wright  Connally (1889 - 1980) Spouse:  Kay E.  Emmons  Connally (1935 - 2015) Children:  Wyatt Jay Connally (1956 - 2006) Siblings:  Stanford W Connally (1911 - 1999)  Carmen  Connally  Hicks (1914 - 1998)  John Bowden Connally (1917 - 1993)  Merrill L. Connally (1921 - 2001)  Wayne Wright Connally (1923 - 2000) Calculated relationship ","Maintained by: Find A Grave Originally Created by:  Graveaddiction Record added: Oct 20, 2005",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=12107262&page=gr,"Mar. 19,  1923 Floresville Wilson County Texas, USA ","Dec. 20,  2000 Cody Park County Wyoming, USA ",Wayne Wright Connally
"Burial: Austin Memorial Park Cemetery Austin Travis County Texas, USA ","Actor. He is remembered for playing Admiral Motti, one of the senior officers aboard the Death Star space station in the science fiction film saga ""Star Wars"" (1977), and as Lt. Santino in the film ""Who Framed Roger Rabbit"" (1988). In 1974, he made his acting debut in the musical film ""Stardust"". Later, he appeared in films such as ""Rollerball"" (1975), ""Valentino"" (1977), ""Reds"" (1981), ""Octopussy"" (1983), ""The People That Time Forgot"" (1977), and ""Superman II"" (1981), a film in which he starred alongside British actress Sarah Douglas to whom he was married between 1981 to 1984. In the 1980s and 1990s, he worked as a television scriptwriter for British TV series such as ""The Bill"", ""Boon"" and ""Love Hurts"". Over the course of his 30+ year career, he starred in over fifty films and TV series. In 1994, he retired from the film industry. LeParmentier was Ambassador of the Star Wars Outer Rim Alliance, and an honorary member of the Allied Force Fan Club. He died at the age of sixty-six. (bio by:  Ruggero) ","Maintained by: Find A Grave Originally Created by:  Ruggero Record added: Nov 05, 2013",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=119855584&page=gr,"Jul. 16,  1946 Pittsburgh Allegheny County Pennsylvania, USA ","Apr. 15,  2013 Austin Travis County Texas, USA ",Richard LeParmentier
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","World War II Congressional Medal of Honor Recipient. Served during World War II in the United States Army as a Sergeant in the 36th Infantry Division. He was warded the CMOH for his bravery at Salerno, Italy on September 9, 1943. His citation reads ""As a rifleman of an infantry company, Sgt. Logan landed with the first wave of the assault echelon on the beaches of the Gulf of Salerno, and after his company had advanced 800 yards inland and taken positions along the forward bank of an irrigation canal, the enemy began a serious counterattack from positions along a rock wall which ran parallel with the canal about 200 yards further inland. Voluntarily exposing himself to the fire of a machinegun located along the rock wall, which sprayed the ground so close to him that he was splattered with dirt and rock splinters from the impact of the bullets, Sgt. Logan killed the first 3 Germans as they came through a gap in the wall. He then attacked the machinegun. As he dashed across the 200 yards of exposed terrain a withering stream of fire followed his advance. Reaching the wall, he crawled along the base, within easy reach of the enemy crouched  along the opposite side, until he reached the gun. Jumping up, he shot the 2 gunners down, hurdled the wall, and  seized the gun. Swinging it around, he immediately opened fire on the enemy with the remaining ammunition, raking their flight and inflicting further casualties on them as they fled. After smashing the machinegun over the rocks, Sgt. Logan captured an enemy officer and private who were attempting to sneak away. Later in the morning, Sgt. Logan went after a sniper hidden in a house about 150 yards from the company. Again the intrepid Sgt. ran a gauntlet of fire to reach his objective. Shooting the lock off the door, Sgt. Logan kicked it in and shot the sniper who had just reached the bottom of the stairs. The conspicuous gallantry and intrepidity which characterized Sgt. Logan's exploits proved a constant inspiration to all the men of his company, and aided materially in insuring the success of the beachhead at Salerno"". His Medal was issued on July 5, 1944. (bio by:  Russ Dodge) Family links: Parents:  Charles M Logan (1886 - 1966)  Maggie Mae  Williams  Logan (1884 - 1964) Spouse:  Agnes Pauline  Burke  Logan (1917 - 1968) Children:  James Marion Logan (1946 - 1969) Calculated relationship ","Plot: Hilltop, Section 4, Row C, Number 11 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=19562&page=gr,"Dec. 19,  1920 ","Oct. 9,  1999 ",James Marion Logan
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","US Congressman. A veteran of World War II, he served in the United States Army as a Second Lieutenant, serving in Malta, North Africa, Sicily, Italy, and during the Anzio Campaign for which he was awarded the Purple Heart. Elected to represent Texas's 14th District in the United States House of Representatives, serving from 1945 to 1955. Also served as a Member of the Texas State House of Representatives from 1941 to 1944, Presidential Commissions under President John F. Kennedy, Lyndon B. Johnson and Ronald Reagan, as a Member of the Federal Council on Aging, and as a Member of the Texas State Cemetery Commission in 2003.  (bio by:  K) Family links: Parents:  John E. Lyle (1882 - 1954)  Etha  Goodwin  Taylor (1882 - 1939) Sibling:  Evelyn Francis  Lyle  Cameron (1907 - 1994)  John Emmett Lyle (1910 - 2003) Calculated relationship ","Maintained by: Find A Grave Originally Created by:  Record added: Nov 14, 2003",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=8086505&page=gr,"Sep. 4,  1910 Boyd Wise County Texas, USA ","Nov. 11,  2003 Houston Harris County Texas, USA ","John Emmett Lyle, Jr"
"Burial: Oakwood Cemetery Austin Travis County Texas, USA ","Author. Best known for collecting and preserving American folk songs. Some of the books that he has written are ""Negro Folk Songs as Sung by Lead Belly"" (with Alan Lomax), and ""American Ballads and Folk Songs."" (bio by:  Laurie) Family links: Parents:  James Avery Lomax (1816 - 1892)  Susan Frances  Cooper  Lomax (1835 - 1928) Spouses:  Bess Bauman  Brown  Lomax (1880 - 1931)  Ruby Rochelle  Terrill  Lomax (1886 - 1961) Children:  Shirley  Lomax  Mansell Duggan (1905 - 1996)  John Avery Lomax (1907 - 1974)  Alan Lomax (1915 - 2002)  Bess  Lomax  Hawes (1921 - 2009) Siblings:  Seaborn Silas Lomax (1842 - 1912) **  Darathy Roena  Lomax  Cooper (1845 - 1885) **  Mary Frances  Lomax  Graves (1858 - 1897)  Richard Cooper Lomax (1859 - 1934)  John Avery Lomax (1867 - 1948)  George Kelly Lomax (1870 - 1960)  Robert Payne Lomax (1873 - 1939)  Sue May  Lomax  Blake (1875 - 1965)  Alice Orinda  Lomax  Pedigo (1878 - 1966) Calculated relationship **Half-sibling ","Maintained by: Find A Grave Originally Created by:  Laurie Record added: Jul 23, 2004",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=9175442&page=gr,"Sep. 23,  1867 ","Jan. 26,  1948 ","John Avery Lomax, Sr"
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","US Congressman. Elected to represent the 5th district of Texas in the US House of Representatives, he served from 1977 to 1983. He did not seek re-election in 1982, but instead ran for and was elected Texas Attorney General. He served in that capacity until 1991. (bio by:  Erik Lander) Family links: Parents:  Norman Stephen Mattox (1915 - 1990)  Mary Kathryn  Harrison  Mattox (1919 - 1970) ","Maintained by: Find A Grave Originally Created by:  Erik Lander Record added: Nov 21, 2008",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=31587651&page=gr,"Aug. 29,  1943 Dallas Dallas County Texas, USA ","Nov. 20,  2008 Dripping Springs Hays County Texas, USA ",James Albon Mattox
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Civil War Texas Governor, Confederate Army Officer. First serving as Lieutenant Governor of Texas from 1857 to 1859, he was elected as the Governor of Texas during the Civil War. After his term ended in 1863, he joined the Confederate Army, serving as an aide de camp to President Jefferson Davis with the rank of Colonel. When the war ended, he was captured with President Davis in Georgia, and was held eight months at Fort Delaware.  In later years, he served as the Texas Treasurer from 1878 to 1891. (bio by:  Evening Blues) Family links: Parents:  Susan Ann  Saltus  Lubbock (1793 - 1835) Spouses:  Adele Francoise  Baron  Lubbock (1818 - 1882)  Adele Francoise  Baron  Lubbock (1818 - 1882)  Sarah Elizabeth  Black  Lubbock (1820 - 1902)  Mary Louise  Scott  Lubbock (1860 - 1907) Children:  Theodore Uglow Lubbock (1841 - 1913) Siblings:  Sarah Sophia  Lubbock  Curry (1814 - 1839)  Francis Richard Lubbock (1815 - 1905)  Thomas Saltus Lubbock (1817 - 1862)  Henry Schultz Lubbock (1823 - 1908)  Anna Blythewood  Lubbock  Lockart (1826 - 1890)  John Bell Lubbock (1829 - 1908) Calculated relationship ","Plot: Section C1, Row G, Number 19 GPS (lat/lon):  30.26519, -97.72702 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=8062038&page=gr,"Oct. 16,  1815 Beaufort Beaufort County South Carolina, USA ","Jun. 22,  1905 Austin Travis County Texas, USA ",Francis Richard Lubbock
"Burial: Texas State Cemetery Austin Travis County Texas, USA *Cenotaph  ","World War II Congressional Medal of Honor Recipient. His citation reads ""For conspicuous gallantry and intrepidity at the risk of his life above and beyond the call of duty as leader of a Rifle Platoon attached to the 2d Battalion, 27th Marines, 5th Marine Division, in action against enemy Japanese forces on Iwo Jima in the Volcano Islands, 8 March 1945. Resuming his assault tactics with bold decision after fighting without respite for 2 days and nights, 1st Lt. Lummus slowly advanced his platoon against an enemy deeply entrenched in a network of mutually supporting positions. Suddently halted by a terrific concentration of hostile fire, he unhesitatingly moved forward of his front lines in an effort to neutralize the Japanese position. Although knocked to the ground when an enemy grenade exploded close by, he immediately recovered himself and, again moving forward despite the intensified barrage, quickly located, attacked, and destroyed the occupied emplacement. Instantly taken under fire by the garrison of a supporting pillbox and further assailed by the slashing fury of hostile rifle fire, he fell under the impact of a second enemy grenade but, courageously disregarding painful shoulder wounds, staunchly continued his heroic 1-man assault and charged the second pillbox, annihilating all the occupants. Subsequently returning to his platoon position,k he fearlessly traversed his lines under fire, encouraging his men to advance and directing the supporting tanks against other stubbornly holding Japanese emplacements. Held up again by a devastating barrage, he again moved into the open, rushed a third heavily fortified installatin, and killed the defending troops. Determined to crush all resistance, he led his men indomitably, personally attacking foxholes and spider traps with his carbine and systematically reducing the fanatic opposition until, stepping on a land mine, he sustained fatal wounds. By his oustanding valor, skilled tactics, and tenacious perseverance in the face of overwhelming odds, 1st Lt. Lummus had inspired his stouthearted marines to continue the relentless drive northward, thereby contributing materially to the success of his regimental mission. His dauntless leadership and unwavering devotion to duty throughout sustain and enhance the highest traditions of the U.S. Naval Service. He gallantly gave his life in the service of his country."" Lummus also played for the New York (football) Giants. He allegedly told the field doctors treating his fatal wounds, ""It looks like the Giants have lost a damn good end."" (bio by:  Barry Charles) ","Maintained by: Find A Grave Originally Created by:  Barry Charles Record added: Jul 11, 2007",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=20411584&page=gr,"Oct. 22,  1915 ","Mar. 8,  1945 Iwo Jima Tokyo Metropolis, Japan ",Lieut Jack Lummus
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Civil War Confederate Brigadier General. He was born in Rutherford County, Tennessee, and was the brother of Confederate Brigadier General Henry Eustace McCulloch. He followed his neighbor Davy Crockett to Texas and became one of the most colorful and popular figures of early Texas history. He fought at the Battle of San Jacinto, served in the Texas Republic Congress, became a surveyor in the new republic, and was a leader in the Texas Rangers. Commissioned a Brigadier General in the Confederate Army on April 11, 1861, he was placed in command of Indian Territory. He obtained the Cherokees' promise to fight for the Confederacy and authorized Stand Watie to organize a Cherokee force. As commander of Arkansas, Louisiana, and Texas troops operating in northern Arkansas and southern Missouri, he led Confederate forces against Brigadier General Nathaniel Lyon's Union troops at the Battle of Wilson's Creek, on August 10, 1861. He personally led 2 companies of Louisiana infantry in a charge that captured 5 guns of Colonel Franz Sigel's command and routed the Union force. Because of casualties and lack of ammunition, his forces did not follow up their advantage. He was a frontier fighter with little regard for formal military protocol or theory and usually wore a black velvet suit in the field. He feuded with Major General Sterling Price, with whom he was teamed at Wilson's Creek and other engagements. Friction between the two was eased by the appointment of Major General Earl Van Dorn as commander of the Trans-Mississippi District early in 1862. Price, Brigadier General Albert Pike, and himself were Van Dorn's top commanders at the Battle of Pea Ridge in Arkansas on March 7 and 8, 1862. On the morning of March 7 he rode forward to reconnoiter enemy positions and was killed by enemy sharpshooter fire. His death was a contributing factor in the Confederate defeat at Pea Ridge, which gave the Union control of northern Arkansas and southern Missouri. At the time of his death he was the second ranking Confederate Brigadier General. McCulloch County in Texas is named in his honor. (bio by:  Ugaalltheway) Family links: Parents:  Alexander McCulloch (1776 - 1846)  Frances Fisher  Lenoir  McCulloch (1780 - 1866) Siblings:  John Stokes McCulloch (1803 - 1877)  Benjamin McCulloch (1811 - 1862)  John Peterson McCulloch (1815 - 1887)  Henry Eustace McCulloch (1816 - 1895)  James Coffee McCulloch (1819 - 1866)  Elizabeth Julia  McCulloch  Tarrant (1821 - 1891) Calculated relationship ","Plot: Republic Hill Section 1 Row N Number 4 GPS (lat/lon):  30.26536, -97.72725 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=11032&page=gr,"Nov. 11,  1811 Rutherford County Tennessee, USA ","Mar. 7,  1862 Benton County Arkansas, USA ",Gen Benjamin McCulloch
"Burial: Oakwood Cemetery Austin Travis County Texas, USA ","Civil War Congressional Medal of Honor Recipient. Born in Boston, Massachusetts, he served as a Boatswain's Mate on board the USS Benton, Union Navy. On December 27, 1862, during the attack on the Confederates at Haines Bluff, Yazoo River, Boatswain's Mate Moore was wounded in the engagement. The enemy had a dead-range on the vessel and was punishing her with heavy fire and Boatswain's Mate Moore served courageously in carrying lines to shore until the USS Benton was order to withdraw. For most extreme gallantry, he was awarded the Medal of Honor on April 16, 1864. (bio by:  John ""J-Cat"" Griffith) ","Plot: Annex - Block A Lot 73 Space 4 GPS (lat/lon):  30.2765, -97.7246 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18201&page=gr,"May 18,  1837 Boston Suffolk County Massachusetts, USA ","Feb. 16,  1918 Travis County Texas, USA ",William Moore
"Burial: Texas State Cemetery Austin Travis County Texas, USA *Cenotaph  ","Governor of Texas. He served as Governor from 1863 to 1865. As a staunch supporter of the Confederacy, he urged confederate troops to continue the fight even after General Lee surrendered. When it became obvious that Union forces would occupy Texas, he left office and fled to Mexico, where he died. His actual burial place is in  Panteon Muncipal Cemetery , Monterrey, Mexico. (bio by:  Tom Denardo) Inscription: Governor of Texas 1863 - 1865 Staff Officer 14th Texas Volunteer Infantry Regiment Member of House of Representatives 7th Legislature Buried in Mexico ","Maintained by: Find A Grave Originally Created by:  Michael L. Upchurch Record added: Dec 05, 2015",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=155724171&page=gr,"1826 Bibb County Alabama, USA ","Aug. 4,  1865 Monterrey Nuevo Len, Mexico ",Pendleton Murrah
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","30th Governor of Texas. Born in Taylor, Texas, he graduated from Taylor High School and attended the University of Texas (1910 to 1914), was admitted to the bar (1914) and began his law practice in Taylor. During World War I, he served as a second lieutenant, then captain in the Texas National Guard and second lieutenant in the United States Army, and was training in Arkansas when the Armistice was declared. He then returned to his law practice and entered into public service in 1920, being the youngest person elected as: county attorney in Williamson County (1920 to 1922), district attorney of the Twenty-sixth Judicial District (1922 to 1925), attorney general of Texas (1925 to 1927) and two-term Governor of Texas (1927 to 1931). As governor, Moody halted the liberal convict-pardon policy begun by his predecessor, inaugurated the reorganization of prison management, and completely reorganized the state highway system cutting the cost of highways almost in half from the previous administration. Also during his administration, the office of state auditor and the auditing of state accounts was begun. He is best remembered as a reformer and an opponent of the Ku Klux Klan, and at age 33, was elected and served as the youngest governor. He was the first to hold an outdoor inaugural ceremony when he took office in January 1927. After leaving the governor's office in 1931, Moody stayed in Austin, returning to his law practice and was appointed by the President of the United States to prosecute tax evaders. He died in Austin, Texas, and is buried in Texas State Cemetery. (bio by:  H M G) Family links: Parents:  Daniel James Moody (1834 - 1910)  Nannie Elizabeth  Robertson  Moody (1856 - 1924) Sibling:  Mary Robertson Moody (1891 - 1984)  Daniel James Moody (1893 - 1966) Calculated relationship ","Plot: Republic Hill, Section 1, Row M, Number 12 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=7479617&page=gr,"Jun. 1,  1893 ","May 22,  1966 ","Daniel James Moody, Jr"
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Author. He was a prolific writer who gained a readership and fortune in the missions. His literary success began with ""Tales of the South Pacific,"" which won the 1948 Pulitzer Prize (and was the basis for ""South Pacific,"" a long-running Broadway musical and later a motion picture). He wrote more than 40 books including ""Texas,"" ""Hawaii,"" ""The Bridges at Toko-Ri,"" and ""Space."" ","Plot: Republic Hill, Section 1 (1H) GPS (lat/lon):  30.26534, -97.727 *Cenotaph  ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=71905683&page=gr,"Feb. 3,  1907 ","Oct. 16,  1997 ",James Albert Michener
"Burial: Austin Memorial Park Cemetery Austin Travis County Texas, USA ","Author, Pulitzer Prize Winner. A prolific and popular writer who was known for his extensive research, he is remembered for his novel ""Tales of the South Pacific"" (1947), for which he won the Pulitzer Prize for Fiction in 1948, as well as his sweeping family sagas that covered the lives of many generations in particular geographic locales and incorporated historical facts into the stories, which included his major works ""Hawaii"" (1959, adapted into the 1966 film), ""The Source"" (1965), ""Centennial"" (1974, which was made into the popular 12-part NBC television miniseries that ran from October 1978 until February 1979), ""Chesapeake"" (1978), ""Poland"" (1983), ""Texas"" (1985), and ""Alaska"" (1988). Born in Doylestown, Pennsylvania, he was raised by an adoptive mother. After graduating from Doylestown High School in 1925, he attended Swarthmore College near Philadelphia, Pennsylvania where he played basketball and graduated in 1929 with high honors. For the next two years, he traveled and studied in Europe. He returned home and took a job as a high school English teacher at The Hill School in Pottstown, Pennsylvania, and in 1933 later he taught English for three years at George School, in Newtown, Pennsylvania. He then attended Colorado State Teachers College (now the University of Northern Colorado) in Greely, Colorado, where he earned his Master's Degree and taught there for several years. In 1939 he went to Harvard University at Cambridge, Massachusetts for a one-year teaching stint and then he left teaching to join Macmillan Publishers as their social studies education editor. After the US entered World War II in December 1941, he was called to active duty and served in the US Navy as a lieutenant. He traveled throughout the South Pacific Ocean on various missions that were assigned to him because his commanders thought he was the son of Admiral Marc Mitscher. His travels became the setting for his breakout novel ""Tales of the South Pacific"" (1947), which became the basis for the Broadway play and film musical ""South Pacific"" by Richard Rodgers and Oscar Hammerstein II. In the 1950s he tried his hand at writing for television but found little success in that medium, except for the television series ""Adventures in Paradise"" that ran from 1959 until 1962. During this time, he began working as a roving editor for ""Readers' Guide to Periodical Literature"" until 1970. His other notable fiction novels include ""The Fires of Spring"" (1949), ""Return to Paradise"" (1950, adapted into the 1953 film), ""The Bridges at Toko-ri"" (1953, adapted into film the same year), ""Sayonara"" (1954, adapted into the 1957 film that won four Academy Awards), ""Caravans"" (1963, adapted into the 1978 film), ""The Drifters"" (1971), the Covenant"" (1980), ""Space"" (1982, which was adapted into a 1985 television miniseries), Caribbean"" (1989), ""Journey"" (1989), ""The Novel"" (1991), ""Mexico"" (1992), and ""Recessional"" (1994). His nonfiction books include ""The Voice of Asia"" (1951), ""The Bridge at Andau"" (1957), ""Rascals in Paradise"" (1957), ""Iberia"" (1968), and ""The Eagle and the Raven"" (1990). In 1977 he was awarded the Presidential Medal of Freedom by President Ronald Reagan for his contributions to literature. In 1992 he published his memoir ""The World Is My Home."" In 1993 he began undergoing daily treatment for dialysis and in October 1997 he terminated it. He died of kidney failure in Austin, Texas at the age of 90. During his lifetime, he contributed over 40 literary works, selling an estimated 75 million copies worldwide. The James A. Michener Art Museum, named in his honor, was opened in 1988 in his hometown of Doylestown, Pennsylvania. In May 2008 the US Postal Service honored him with a 59-cent Distinguished Americans series postage stamp. (bio by:  William Bjornstad) Family links: Spouse:  Mari Yoriko  Sabusawa  Michener (1920 - 1994) Cause of death: Kidney failure ","Plot: Block 11, Lot 1 GPS (lat/lon):  30.3325, -97.75317 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=3132&page=gr,"Feb. 3,  1907 Doylestown Bucks County Pennsylvania, USA ","Oct. 16,  1997 Austin Travis County Texas, USA ",James A. Michener
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Signer of the Texas Declaration of Independence. William Menefee was born in Knox County, Tennessee. His early life is unknown until 1824 when his family moved to Alabama, by this time he was already a practicing lawyer. In 1830 he, his wife Agnes, and their seven children moved to Texas, settling in Colorado County. He was well respected there, being one of the few lawyers in the territory, and was elected judge in January of 1836. William was one of the two delegates from Colorado County selected to attend the Convention of 1836 at Washington-on-the-Brazos to discuss the coming secession and war with Mexico; it was there he became one of the signers of the Texas Declaration of Independence. He returned home, later that year being appointed the chief justice of Colorado County. The next year, he began taking greater steps in establishing the new Republic; he served in the Texas Congress from 1837 to 1841, then again from 1844 to 1845, he was one of five commissioners who selected Austin as the new capital in 1839, and in 1840 he was nominated as Secretary of the Treasury, although the nomination was later withdrawn. He moved to Fayette County in 1846 and represented them in the State House of Legislature. William Menefee died on October 29, 1875 and was buried near his home in Flatonia. In 1936, the remains of he and his wife were reinterred with full honors in the Texas State Cemetery in recognition of his service to the Republic of Texas. (bio by:  Screwtape) Family links: Parents:  John Menefee (1747 - 1824) Spouse:  Agnes  Sutherland  Menefee (1794 - 1859) ","Plot: Republic Hill Section 1 Row U Plot 8 GPS (lat/lon):  30.15921, -97.43646 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18052&page=gr,"May 11,  1796 ","Oct. 28,  1875 ",William Christian Menefee
